Date,Close,Open,High,Low,Volume,SMA_20,SMA_50,Signal_SMA,ADXP,ADXM,ADX,APO,MFI,Signal_MFI,SAR,RSI,Signal_RSI,UltimateOScillator,Signal_UO,upper,middle,lower,Signal_BB,WMA,Signal_WMA,EMA,Signal_EMA,DEMA,Signal_DEMA,STOCH,Signal_STOCH,Close_1,crecimiento,precios_lead1,target
2024-03-04,175.1,176.15,176.9,173.79,81510101,183.878,186.958,1,3.4537550000213195,11.537796408550399,27.997861240556436,-3.407564102564095,17.440836554074636,-1,183.80287344661667,28.58525753644504,1,43.83925996699578,0,189.5273746323269,183.00004349011445,176.472712347902,1,183.6456774193547,1,184.32947861843087,1,181.37113729668894,1,1.1658211776863303,1,170.12,0.994414100018699,0.9988522255248474,0
2024-03-05,170.12,170.76,172.04,169.62,95132355,183.0,186.46380000000002,1,3.1083795000191876,14.554016767695346,29.931351543553863,-3.6948717948718297,16.814974156482076,-1,182.801586101955,23.058040358101,1,40.631833564111645,0,190.045640810654,181.77337268153212,173.50110455241025,1,182.61126881720418,1,183.41273806240306,1,179.78766146707008,1,1.2393118138202521,1,169.12,0.9988522255248474,0.9998616524344445,0
2024-03-06,169.12,171.06,171.24,168.68,68587707,181.99099999999999,185.95260000000002,1,2.797541550017269,14.03861509092581,31.857326589518973,-3.9244230769231194,16.651119479866587,-1,181.2197957697204,22.132592307513697,1,39.44653173867741,0,190.05048711810252,180.56828956900526,171.086092019908,1,181.5634623655913,1,182.49062592934482,1,178.2368042156885,1,1.8858859716973635,1,169.0,0.9998616524344445,1.0019853503794218,0
2024-03-07,169.0,169.15,170.73,168.49,71765061,180.9705,185.4606,1,2.517787395015542,12.824753581833226,33.67276250234243,-4.238782051282072,16.633956263436428,-1,179.46422436195954,22.01838836231723,1,34.4781080220021,0,189.7116070506586,179.46654770529048,169.22148835992235,1,180.5639569892472,1,181.62026296616128,1,176.82667084911753,1,2.213005988775077,1,170.73,1.0019853503794218,1.002288309456853,1
2024-03-08,170.73,169.0,173.7,168.94,76267041,180.09099999999998,185.01420000000002,1,5.236008655513986,11.542278223649904,33.912060932958155,-4.6788461538461945,24.071430799400467,-1,177.70834846404603,27.80230093944288,1,34.56928443407291,0,189.15557776668842,178.63449554288187,168.1134133190753,0,179.73090322580632,1,180.9176653554412,1,175.77606851333954,1,0.7700484183554925,-1,172.75,1.002288309456853,1.0005385892614962,1
2024-03-11,172.75,172.94,174.38,172.05,60139473,179.286,184.60620000000003,1,5.392407789962594,10.388050401284913,33.833098577053846,-5.104487179487222,30.19431349955407,-1,176.23341270979867,33.961401710614474,0,36.095621021875374,0,188.31590036470539,178.07406739594074,167.8322344271761,0,179.07858064516114,1,180.39071920347723,1,175.08788866064168,1,0.5554128951636719,-1,173.23,1.0005385892614962,0.9976338334835811,1
2024-03-12,173.23,173.15,174.03,171.01,59825372,178.58999999999997,184.19920000000002,1,4.8531670109663345,10.389245361156442,33.991291937343455,-5.393269230769249,25.25863625504251,-1,174.99446667623087,35.37227296875401,0,36.7304730852453,0,187.57508290764198,177.61272764394639,167.6503723802508,0,178.49952688172027,1,179.92873731938192,1,174.5358482748337,1,0.6359759793727735,-1,171.13,0.9976338334835811,1.0021134184893679,0
2024-03-13,171.13,172.77,173.185,170.76,52488692,177.8945,183.7712,1,4.367850309869701,9.600320825040798,34.19452496640369,-5.592564102564097,19.674407602615183,-1,174.38,32.137360831258746,0,35.75912720037528,0,186.9931859319097,176.99532501118958,166.99746409046946,0,177.8247741935482,1,179.36107684716373,1,173.7850789121242,1,0.8559564719358544,-1,173.0,1.0021134184893679,0.9995732925905811,1
2024-03-14,173.0,172.91,174.3078,172.05,72913507,177.337,183.5184,1,5.053865278882714,8.640288742536718,33.83301570177246,-5.768141025641029,26.442472033824327,1,168.49,37.609127571977936,0,41.734430364494415,0,186.43784369641276,176.61481786726677,166.79179203812078,0,177.30703225806434,1,178.950684792508,1,173.35051351182537,1,0.9576215965058532,-1,172.62,0.9995732925905811,1.0012331676618293,0
2024-03-15,172.62,171.17,172.62,170.285,121752699,176.77499999999998,183.28580000000002,1,4.548478750994443,9.541259868283062,33.93775575241299,-5.855705128205159,24.53656834601216,1,168.606356,36.95701822148445,0,47.524765741187956,0,185.8354002475535,176.23435902276518,166.63331779797684,0,176.78929032258046,1,178.542253515572,1,172.92130273586426,1,1.001268229725107,1,173.72,1.0012331676618293,1.0026163400782353,1
2024-03-18,173.72,175.57,177.71,173.52,75604184,176.34549999999996,183.122,1,9.183630875895002,8.587133881454756,31.979090835480736,-5.880000000000081,25.858872113337394,1,168.72038488,40.18993986983359,0,43.86890024000579,0,185.38271765612586,175.9948962586923,166.60707486125875,0,176.37313978494606,1,178.2311403855351,1,172.68179027641912,-1,0.8629561674487127,-1,176.08,1.0026163400782353,1.0028238765369493,1
2024-03-19,176.08,174.34,176.605,173.03,55215244,176.07149999999996,183.02,1,8.265267788305502,8.218420493309289,30.304421003916563,-5.687179487179549,30.805626629807985,1,169.07996948480002,46.525814990997375,0,49.392731495959445,0,185.1405294950692,176.0030013769121,166.865473258755,0,176.13533333333316,1,178.0923571348554,-1,172.771200120853,-1,0.8019717427466221,-1,178.67,1.0028238765369493,0.9919554061838941,1
2024-03-20,178.67,175.72,178.67,175.09,53423102,175.88899999999995,182.8822,1,9.50374100947495,7.39657844397836,28.221775886559193,-5.063525641025706,38.851749436864665,1,169.42517070540802,52.475845752744576,0,54.754015854806404,0,185.0975485568956,176.25700124577762,167.41645393465964,0,176.08956989247295,-1,178.12962441647764,1,173.18663079586392,1,0.7316173098972331,-1,171.37,0.9919554061838941,1.0010296031751884,0
2024-03-21,171.37,177.05,177.49,170.84,106181270,175.23899999999998,182.60680000000005,1,8.553366908527455,10.906920599580523,27.316568321477536,-4.433589743589806,37.73563598880001,1,169.97986046308353,39.227231060238296,0,43.04426944492326,0,184.06456504694216,175.79157255570357,167.51858006446497,0,175.59569892473104,1,177.69351961541457,1,172.6614598015879,1,0.9142932895492678,-1,172.28,1.0010296031751884,0.9983812612818413,1
2024-03-22,172.28,171.76,173.05,170.06,71160138,174.72699999999998,182.32860000000005,1,7.6980302176747095,10.596228539622473,26.66660379093408,-3.713717948717971,38.16912775259967,-1,178.67,41.21949800451482,0,47.53085661374647,0,183.23038471210498,175.457137074208,167.683889436311,0,175.19933333333316,1,177.34426028538783,1,172.31012302178303,1,1.0906463503433306,1,170.85,0.9983812612818413,0.9986976931998247,0
2024-03-25,170.85,170.565,171.94,169.45,54288328,174.21149999999997,182.03380000000004,1,6.928227195907239,10.146605685660239,26.21447771933241,-3.0591666666667265,39.70973452691765,-1,178.49779999999998,39.052934106298665,0,48.12444122913785,0,182.45430846408755,175.0183621147596,167.58241576543168,0,174.7452043010751,1,176.92527575084668,1,171.82396826225852,1,1.5238959260015539,1,169.71,0.9986976931998247,1.0040885134364275,0
2024-03-26,169.71,170.0,171.42,169.58,57388449,173.5655,181.70960000000002,1,6.235404476316515,9.131945117094215,25.79464636713086,-2.659551282051325,40.144738835181045,-1,178.135888,37.36674020722637,0,44.34015951413409,0,181.27614297788529,174.51280381811583,167.74946465834637,0,174.2562365591396,1,176.45977408950174,1,171.25211391698366,1,1.432715612514295,1,173.31,1.0040885134364275,0.9979408170538132,1
2024-03-27,173.31,170.41,173.6,170.11,60273265,173.15999999999997,181.50320000000002,1,7.79186402868487,8.218750605384793,24.570973167540842,-2.2955769230769647,46.72006157333776,-1,177.78845248,45.38609468339997,0,52.24588628086748,0,180.33342456721354,174.39825107353337,168.4630775798532,0,174.03703225806436,1,176.25656285792098,1,171.19477993150596,1,1.0039166246427977,1,171.48,0.9979408170538132,0.9983493430414145,0
2024-03-28,171.48,171.75,172.23,170.51,65672690,172.69649999999996,181.27920000000003,1,7.012677625816383,7.3968755448463135,23.434705196492974,-2.024487179487238,39.40655297141161,-1,177.45491438079998,42.413269189880964,0,48.74941782970043,0,179.1853934270159,174.12032239986354,169.05525137271118,0,173.72498924731167,1,175.94839751224865,1,170.92489751577983,1,0.9773929224190324,-1,170.03,0.9983493430414145,0.9986325145074324,0
2024-04-01,170.03,171.19,171.25,169.475,46240500,172.21499999999997,180.90720000000005,1,6.311409863234744,7.6921879903616786,22.71040904005785,-1.5646153846153936,33.68537422311322,-1,177.134717805568,40.16819589458206,0,42.90622765831916,0,177.99693686959577,173.7307678855908,169.46459890158584,0,173.34664516129013,1,175.56656541468422,1,170.50996442349182,1,1.0571449700710565,1,168.84,0.9986325145074324,1.0009331283979632,0
2024-04-02,168.84,169.08,169.34,168.2302,49329481,171.902,180.45280000000005,1,5.68026887691127,8.167769191325508,22.419527006222772,-1.3851282051282112,34.101812666336926,-1,176.82732909334527,38.37297502359128,0,49.79705603969106,0,177.55213535665843,173.2649804679155,168.9778255791726,1,172.92126881720412,1,175.13259345244654,1,169.996251012141,1,1.8183387287220243,1,169.65,1.0009331283979632,0.9990446662527946,1
2024-04-03,169.65,168.79,170.68,168.58,47691715,171.8785,179.96800000000007,1,6.452241989220147,7.350992272192958,21.58436069536278,-1.1899358974358734,39.3050956619304,-1,176.31150134774455,40.327897950745935,0,47.95981810405209,0,177.24331809969323,172.9206966138283,168.5980751279634,0,172.5771182795697,1,174.7788777458371,1,169.64301689872306,1,1.7242244270481137,1,168.82,0.9990446662527946,1.0008757807612378,0
2024-04-04,168.82,170.29,171.92,168.82,53704386,171.86350000000002,179.44080000000005,1,7.047017790298113,6.615893044973662,20.316030943677667,-1.067115384615363,37.96045293201984,-1,175.8266232668799,38.96394583139112,0,41.77662724596106,0,176.88526988820445,172.530154079178,168.17503827015156,0,172.20503225806436,1,174.39443402029923,1,169.2302781297539,1,1.1288634705248206,1,169.58,1.0008757807612378,0.9986975649711709,1
2024-04-05,169.58,169.59,170.39,168.95,42104826,171.8925,178.94240000000005,1,6.342316011268301,5.954303740476296,19.13829617425578,-1.1533974358974035,41.58679821422808,-1,175.3708378708671,40.933881988671814,0,43.62080963811173,0,176.5481051146575,172.2491870240182,167.9502689333789,0,171.91101075268801,1,174.08382537382832,1,168.96227145210347,1,0.8597898059732598,-1,168.45,0.9986975649711709,1.001407628710491,0
2024-04-08,168.45,169.03,169.2,168.24,37425513,171.7785,178.42800000000005,1,5.708084410141471,6.068873366428646,18.317633344602804,-1.531987179487146,34.04824666182567,-1,174.94239959861505,38.92240572643536,0,35.0658330032236,0,176.37506428095188,171.88735968839742,167.39965509584297,0,171.5758924731181,1,173.7203527690652,1,168.58919892170545,1,1.2562440184001806,1,169.67,1.001407628710491,0.9978180576154696,1
2024-04-09,169.67,168.7,170.08,168.35,42451209,171.6245,177.97300000000007,1,6.017275969127348,5.461986029785781,17.168326122507086,-1.2894230769230433,32.832304868917994,-1,174.53966762269815,42.22343781539428,0,37.24162678252668,0,176.21820527331488,171.67618257521673,167.13415987711858,0,171.34974193548373,1,173.45903968719,1,168.41447385016377,1,0.9446179747901099,-1,167.78,0.9978180576154696,1.00826933170668,0
2024-04-10,167.78,168.8,169.09,167.11,49709336,171.35200000000003,177.49400000000009,1,5.415548372214613,6.1557874268071835,16.596964913407792,-1.3828846153845689,26.018848579433968,-1,174.16109956533626,38.73111427158425,0,35.069069827743974,0,176.03440853394008,171.30511756805322,166.57582660216636,0,171.02636559139768,1,173.09265002995193,-1,168.0307884385434,-1,1.0716932753249349,1,175.04,1.00826933170668,1.0016630356233835,1
2024-04-11,175.04,168.34,175.46,168.16,91070275,171.5475,177.2340000000001,1,11.243993534993155,5.5402086841264655,16.955649550462205,-1.2229487179486682,38.558324310615525,1,167.11,54.35029785202017,0,54.07932451325669,0,176.60428029051158,171.66082065681005,166.7173610231085,0,171.2033118279568,-1,173.2182855118905,-1,168.60052560303154,-1,0.4813963811602717,-1,176.55,1.0016630356233835,0.9957271483756914,1
2024-04-12,176.55,174.26,178.36,174.21,101670886,171.72500000000002,177.07700000000008,1,13.019594181493845,4.986187815713819,17.968797753504962,-0.9387179487179083,50.06081163805872,1,167.11,56.81613755606128,0,54.29081580585433,0,177.42249147117676,172.1264567847329,166.83042209828906,0,171.4913978494622,-1,173.43323483370403,1,169.314476542597,-1,0.5807540355064158,-1,172.69,0.9957271483756914,0.996243157271129,0
2024-04-15,172.69,175.36,176.63,172.5,73531773,171.72850000000003,176.79360000000008,1,11.71763476334446,6.197569034142445,18.238774433825405,-1.13230769230762,48.804511716699345,1,167.56,49.4610880618403,0,52.03433185288472,0,177.4781494725314,172.1801275671393,166.88210566174718,0,171.5394838709676,-1,173.38528419927152,1,169.48739520441194,1,0.771811659204706,-1,169.38,0.996243157271129,0.9984059817970695,0
2024-04-16,169.38,171.75,173.76,168.27,73711235,171.51150000000004,176.46420000000006,1,10.545871287010014,9.807812130728191,17.096231629145034,-1.2553846153845711,47.85083807268645,1,167.992,44.17954848285301,0,47.60435026061025,0,177.22075195623907,171.91344875122127,166.60614554620346,0,171.38901075268802,1,173.12687876706045,1,169.23873236754272,1,1.2308544349801063,1,168.0,0.9984059817970695,0.9988815934826981,0
2024-04-17,168.0,169.61,170.65,168.0,50901210,171.10750000000004,176.07060000000004,1,9.491284158309012,9.097030917655383,15.955747820905884,-1.2418589743589052,41.105624574809205,-1,178.36,42.15831762327376,0,43.79703041796219,0,176.6647101454388,171.54073934634306,166.41676854724733,0,171.16180645161276,1,172.79611239499204,1,168.8493875441534,1,1.9730790135975251,1,167.04,0.9988815934826981,0.9975992046352353,0
2024-04-18,167.04,168.03,168.64,166.55,43122903,170.52600000000004,175.62540000000007,1,8.542155742478112,9.637327825889834,15.16347713714754,-1.1537820512820076,42.314806820631084,-1,178.1528,40.76124520100917,0,41.67636153235913,0,175.42193580242454,171.1120975038342,166.80225920524387,0,170.87722580645146,1,172.42475030499256,1,168.38524961840204,1,2.725731402382815,1,165.0,0.9975992046352353,1.0009945257451143,0
2024-04-19,165.0,166.21,166.4,164.075,68149377,170.20750000000004,175.1372000000001,1,7.687940168230301,11.148595043300872,15.09536832562513,-1.3055128205127744,41.296956905492756,-1,177.688688,37.88794922375658,0,41.716992251393734,0,175.33390558814807,170.5299929796595,165.72608037117095,1,170.46550537634394,1,171.94573415628335,1,167.71873453616425,1,2.310207162333003,1,165.84,1.0009945257451143,1.001246592307783,1
2024-04-22,165.84,165.515,167.26,164.77,48116443,169.88550000000004,174.6876000000001,1,7.779146151407256,10.033735538970785,14.742866248041368,-1.2784615384614995,47.08929064375613,-1,176.87186672,39.77062309149804,0,32.16426273356984,0,175.09690532346156,170.0833269815967,165.06974863973187,0,170.11658064516115,1,171.5518158236199,1,167.22902160972654,1,1.0698208212584652,1,166.9,1.001246592307783,1.0024665324576685,1
2024-04-23,166.9,165.35,167.05,164.92,49537761,169.68800000000005,174.24860000000007,1,7.0012315362665305,9.030361985073705,14.41554289028502,-1.2817948717948013,47.144811437895264,-1,176.10405471680002,42.15342604978669,0,33.431694676456786,0,174.9087810104146,169.7801529833494,164.65152495628422,0,169.8465591397848,1,171.25169867370894,1,166.92703965595652,-1,0.6917787259924353,-1,169.02,1.0024665324576685,1.0010007993397154,1
2024-04-24,169.02,166.54,169.3,166.21,48251835,169.65350000000007,173.88600000000008,1,8.551108382639878,8.127325786566335,13.424455045141501,-1.053525641025601,46.76307914227575,-1,175.382311433792,46.69553963456473,0,43.32005733366112,0,174.84304507819064,169.70775746112565,164.57246984406066,0,169.72589247311817,1,171.10771811411482,1,166.927377864339,-1,0.6408910470079141,-1,169.89,1.0010007993397154,0.9993225360772484,1
2024-04-25,169.89,169.525,170.61,168.1511,50558329,169.48250000000004,173.58300000000006,1,9.005997544375893,7.314593207909701,12.912009397716146,-0.7971153846153527,52.37390238216045,-1,174.70387274776448,48.48324889450472,0,49.493067610888644,0,174.6362807964902,169.7251138933994,164.81394699030858,0,169.67040860215042,-1,171.02915565513968,1,167.04502086308233,-1,0.7026131762973902,-1,169.3,0.9993225360772484,1.0047753069305865,0
2024-04-26,169.3,169.88,171.34,169.18,44838354,169.37350000000006,173.28600000000006,1,8.835397789938293,6.5831338871187315,12.659190017462064,-0.3100641025640698,57.25129321773503,-1,174.0661403828986,47.32411584213541,0,50.45387418410681,0,174.52612254528142,169.68462685593278,164.84313116658413,0,169.57952688172034,1,170.91759722577584,-1,167.0861422767044,-1,0.8154519862370995,-1,173.5,1.0047753069305865,0.996423733054381,1
2024-04-29,173.5,173.37,176.03,173.1,68169419,169.54700000000005,173.07880000000006,1,12.64185801094446,5.924820498406858,13.63674670021497,-0.52032051282049,58.61530989185278,1,164.075,55.48329626448757,0,53.96954131116011,0,175.15008008909308,170.04799572679633,164.94591136449958,0,169.76756989247303,-1,171.08420385637095,1,167.6557973648931,-1,0.8149686456551853,-1,170.33,0.996423733054381,0.9988194331727428,0
2024-04-30,170.33,173.33,174.99,170.0,65934776,169.62150000000003,172.83920000000006,1,11.377672209850015,8.432338448566167,13.482929197054375,-0.9636538461538464,57.451492281452566,1,164.3141,49.27901628686596,0,48.318054642242494,0,175.17697312135923,170.07485327662525,164.97273343189127,0,169.74920430107517,-1,171.03554554305668,1,167.78280749986405,1,0.9145340030295788,-1,169.3,0.9988194331727428,1.0042467054600488,0
2024-05-01,169.3,169.58,172.705,169.11,50383147,169.60400000000004,172.59400000000005,1,10.239904988865014,8.479104603709537,13.060657339450232,-1.186538461538447,49.299513104160816,1,164.548418,47.42341525215393,0,42.26131362820457,0,175.10470816120903,170.00105772647046,164.8974072917319,0,169.67167741935472,1,170.92357486285948,-1,167.77594412162384,-1,0.9929841345770554,-1,173.03,1.0042467054600488,1.0112730973951332,1
2024-05-02,173.03,172.51,173.415,170.89,94214915,169.81450000000004,172.40820000000008,1,9.925914489978492,7.6311941433385835,12.86176317565552,-1.0100641025640869,48.69352503648197,1,164.77804964,54.155723464625005,0,45.03760646987401,0,175.55313738927782,170.28952841918758,165.02591944909733,0,169.84937634408587,-1,171.05947325880402,-1,168.24204622611234,-1,0.9764965411684083,-1,183.38,1.0112730973951332,0.9982445770405646,1
2024-05-03,183.38,186.645,187.0,182.66,163224109,170.50450000000006,172.38840000000005,1,22.51832304098065,6.868074729004725,15.087996430645816,-0.11570512820509293,62.38118150219145,1,165.0030886472,66.84288681297441,0,52.12146644421992,0,179.0172692717476,171.53623999831257,164.05521072487753,-1,170.70694623655896,-1,171.8543459517844,-1,169.96227898882867,-1,0.8504482157959634,-1,181.71,0.9982445770405646,1.0007285213036237,0
2024-05-06,181.71,182.354,184.2,180.42,78569667,171.16750000000008,172.37220000000002,1,20.266490736882584,8.421267256104262,16.511021391654516,0.7133333333333383,61.70183974567098,1,165.882965101312,63.776001741452816,0,50.967179723174624,0,181.11905607540052,172.5051695222828,163.8912829691651,-1,171.43094623655898,-1,172.49019460005638,-1,171.31502262825543,-1,0.8263244064755553,-1,182.4,1.0007285213036237,1.0003577079610955,1
2024-05-07,182.4,183.45,184.9,181.32,77305771,171.80400000000006,172.39700000000002,1,18.939841663194343,7.579140530493835,17.928206487875293,1.6875641025641244,68.17538966414048,1,166.72764649725954,64.50073626888832,0,51.253541498637645,0,183.08924134452354,173.44753432968446,163.80582731484537,0,172.17918279569875,-1,173.12953688392372,-1,172.62827685327613,-1,0.9204034175148997,-1,182.74,1.0003577079610955,1.0019132670079194,1
2024-05-08,182.74,182.85,183.07,181.45,45057087,172.55200000000005,172.3992,-1,17.04585749687491,6.821226477444451,19.24416407722316,2.5612820512820917,67.766060801505,1,167.53854063736915,64.87366846077742,0,51.48543057680622,0,184.7200760752559,174.3325310601907,163.9449860451255,0,172.9245161290321,-1,173.74956676238025,-1,173.8606740393628,-1,0.99576825810826,-1,184.57,1.0019132670079194,0.9984152146189049,1
2024-05-09,184.57,182.56,184.66,182.11,48982972,173.02850000000007,172.46220000000002,-1,16.931271747187424,6.139103829700006,20.70055123304532,3.4599358974359404,74.17378401330579,1,168.31699901187437,66.88984517962,0,58.412073300353704,0,186.69000038669114,175.3075281020773,163.92505581746346,0,173.75989247311813,-1,174.44765922932348,-1,175.20465253815726,-1,0.97138628526644,-1,183.05,0.9984152146189049,1.0033574638304477,0
2024-05-10,183.05,184.9,185.09,182.13,50759496,173.35350000000005,172.5082,-1,15.668144572468687,5.525193446730006,22.116707279662098,4.081794871794926,68.75963310207533,1,169.0643190513994,63.62329640141519,0,60.13298066730316,0,188.02318794555745,176.04490637806992,164.0666248105824,0,174.4729892473117,-1,175.0026489564639,-1,176.22998792560105,-1,0.9782315344083694,-1,186.28,1.0033574638304477,1.0011773921614113,1
2024-05-13,186.28,185.435,187.1,184.62,72044809,174.03300000000007,172.6406,-1,16.11133011522181,4.972674102057005,23.726176792142237,4.805320512820572,69.70388529728488,1,169.78174628934343,67.27997054369122,0,59.57517443233144,0,190.01895530377809,177.01967719920611,164.02039909463414,0,175.36959139784932,-1,175.73021999153076,-1,177.5590067696571,-1,0.9607240578030133,-1,187.43,1.0011773921614113,1.0023204505693686,1
2024-05-14,187.43,187.51,188.3,186.29,52393619,174.93550000000005,172.8872,-1,15.700197103699647,4.475406691851305,25.38936761288513,5.5861538461539055,70.00254623646482,1,170.82084151198282,68.49428794937869,0,54.79227741003033,0,191.86431526033942,178.01113651356744,164.15795776679545,0,176.3054408602149,-1,176.4850445082062,-1,178.90197120334332,-1,0.9660618500471677,-1,189.72,1.0023204505693686,1.0001205424030626,1
2024-05-15,189.72,187.91,190.65,187.37,70399988,176.02150000000003,173.27919999999997,-1,16.480177393329676,4.027866022666174,27.246214932860187,6.166666666666714,70.80652238604664,1,172.2191741910242,70.81687824229579,-1,58.77687528110166,0,193.8132375925815,179.12626636941815,164.4392951462548,0,177.34905376344074,-1,177.33891260445094,-1,180.398688377034,-1,0.9608529389082692,-1,189.84,1.0001205424030626,1.0000301200643629,1
2024-05-16,189.84,190.47,191.095,189.6601,52845230,177.16150000000005,173.69359999999998,-1,15.277159653996701,3.625079420399557,29.02792083945054,6.944038461538497,71.20151817372853,1,174.06225677192177,70.9377827517132,-1,60.37514679289204,0,195.29133597864586,180.14662195328307,165.00190792792029,0,178.35724731182782,-1,178.1454343719057,-1,181.76229336097336,-1,0.9883242904061076,-1,189.87,1.0000301200643629,1.001170950259637,1
2024-05-17,189.87,189.51,190.81,189.18,41282925,178.40500000000003,174.111,-1,13.749443688597031,3.7426714783595942,30.47720038069644,8.087820512820599,66.07582887563758,1,176.10618595929117,70.9701629900882,-1,58.00894286094403,0,196.1244421111157,181.0726579577323,166.0208738043489,0,179.32217204301062,-1,178.90185796081502,-1,182.9929932756967,-1,1.0050296980883673,1,191.04,1.001170950259637,1.0013010607011925,1
2024-05-20,191.04,189.325,191.9199,189.01,44361275,179.66500000000002,174.5172,-1,13.484399319737339,3.3684043305236346,31.985425264778794,9.031346153846243,72.06751170582801,1,177.90484364417622,72.26789044939255,-1,57.71008149979095,0,196.9114601925819,182.02192862842446,167.13239706426702,0,180.31894623655901,-1,179.68496389882696,-1,184.24473797411454,-1,1.0003909505380961,1,192.35,1.0013010607011925,0.9985612392255312,1
2024-05-21,192.35,191.09,192.73,190.9201,42309401,180.93750000000003,174.90920000000003,-1,12.946059387763581,3.0315638974712713,33.50373546142292,9.022692307692353,76.97402681611152,1,179.86695153399157,73.68626679871404,-1,62.559747954196276,0,197.70664041791963,183.00555447333642,168.3044685287532,0,181.3516559139784,-1,180.50206300212844,-1,185.53204113693755,-1,0.9903091568548317,-1,190.9,0.9985612392255312,0.9959474399613337,0
2024-05-22,190.9,192.265,192.8231,190.27,34648547,182.03150000000002,175.26260000000002,-1,11.651453448987223,3.378507507724125,34.60049113558478,8.960833333333397,71.53864308431632,1,181.9250392885529,69.45203215189902,0,55.21668309999662,0,198.08620834991225,183.75740642825676,169.42860450660126,0,182.24204301075258,-1,181.1728976471524,-1,186.50591605409303,-1,1.0190004265174506,1,186.88,0.9959474399613337,1.0031454370645945,0
2024-05-23,186.88,190.98,191.0,186.625,51005924,182.88100000000003,175.57760000000002,-1,10.4863081040885,6.6856567569517225,34.05290554445788,8.608012820512869,60.6890171309589,1,183.88669021661337,59.28136790195939,0,45.13331221661758,0,197.57897132659278,184.0547962922323,170.53062125787184,0,182.82335483870955,-1,181.54109779894904,-1,186.8744958055097,-1,1.1391740816102134,1,189.98,1.0031454370645945,1.0000100317417486,1
2024-05-24,189.98,188.82,190.58,188.0404,36326975,183.91500000000002,175.9172,-1,9.43767729367965,6.017091081256551,33.544433209840044,8.329038461538545,69.13910055209229,1,185.49524397762298,63.696404644154825,0,48.71508319572523,0,197.17790341222792,184.6191014072578,172.06029940228768,0,183.57920430107512,-1,182.08554310224264,-1,187.58417071468693,-1,1.1416179790655423,1,189.99,1.0000100317417486,1.000300703965278,1
2024-05-28,189.99,191.51,193.0,189.1,52280051,184.73950000000005,176.2646,-1,10.913909564311673,5.415381973130896,33.60385772163935,7.819551282051378,68.15450882495026,1,186.625,63.71007406811982,0,47.379383491453204,0,197.1275804163612,185.13061555894754,173.13365070153387,0,184.30681720430093,-1,182.59550806338828,-1,188.21644950319822,-1,1.0730015979683993,1,190.29,1.000300703965278,1.0009986334559589,1
2024-05-29,190.29,189.61,192.247,189.51,53068016,185.73750000000004,176.59600000000003,-1,9.822518607880506,4.873843775817806,33.659037625452996,7.482500000000044,67.17748614578336,1,187.9,64.14622956203037,0,45.57240118393439,0,196.2075586668625,185.62198550571443,175.03641234456637,0,185.01658064516113,-1,183.09192689800838,-1,188.8146187676365,-1,0.9472426816695014,-1,191.29,1.0009986334559589,1.0009528372181566,1
2024-05-30,191.29,190.76,192.18,190.63,49947941,186.83700000000005,176.90020000000004,-1,8.840266747092455,4.386459398236026,33.71027610756567,6.961923076923114,67.31468301507903,1,188.92000000000002,65.6291209196579,0,43.191234859008475,0,194.49012253467097,186.1617964099321,177.83347028519321,0,185.74589247311812,-1,183.62083484007235,-1,189.46910563165525,-1,0.9414256694555068,-1,192.25,1.0009528372181566,1.0017525260213964,1
2024-05-31,192.25,191.44,192.57,189.91,75158277,187.79800000000003,177.17180000000005,-1,7.95624007238321,4.667813458412422,33.40781852261007,6.470128205128248,75.25669535965528,1,189.51,67.03852976271378,0,46.03687073206908,0,193.08456737251396,186.7416253232719,180.39868327402985,0,186.48705376344068,-1,184.1775551729709,-1,190.16932106361483,-1,0.9424916920482529,-1,194.03,1.0017525260213964,1.0003128069505338,1
2024-06-03,194.03,192.9,194.99,192.52,50080539,188.33050000000003,177.62500000000003,-1,9.580616065144905,4.20103211257118,33.71438340005807,5.900833333333452,74.57731528915053,1,189.91,69.53316549255891,0,48.15675499591188,0,193.9506534650871,187.43575624486505,180.920859024643,-1,187.28883870967724,-1,184.8131967747147,-1,191.0130295901742,-1,0.9434798091071472,-1,194.35,1.0003128069505338,1.001478371583117,1
2024-06-04,194.35,194.635,195.32,193.0342,47471445,188.96250000000003,178.06640000000004,-1,8.952554458630399,3.7809289013140615,34.07397269105256,5.313205128205226,74.46436749788377,1,189.91,69.97313763165161,0,53.83404810785769,0,194.41241173793372,188.094255650116,181.77609956229827,0,188.04883870967723,-1,185.42847440215246,-1,191.80390030034667,-1,0.9714822853641812,-1,195.87,1.001478371583117,0.9986505144957,1
2024-06-05,195.87,195.4,196.9,194.87,54156785,189.63600000000002,178.56680000000003,-1,9.637299012767372,3.4028360111826554,34.75734586524356,4.952820512820608,73.93586983658207,1,190.992,72.03867866054941,-1,50.59347537401199,0,195.09597381640816,188.83480273105732,182.57363164570648,-1,188.84559139784926,-1,186.10212121491682,-1,192.69641504129743,-1,0.9969793796952323,-1,194.48,0.9986505144957,1.002336830656056,0
